購   貝,購   貝     subscription   コウ kō    Strokes: 17
乞   乙,乞   乙     beg   こ-う ko-u    Strokes: 3
拷   手,拷   手     torture   ゴウ gō    Strokes: 9
剛   刀,剛   刀     sturdy   ゴウ gō    Strokes: 10
傲   人,傲   人     be proud   ゴウ gō    Strokes: 13
豪   豕,豪   豕     overpowering   ゴウ gō    Strokes: 14
克   儿,克   儿     overcome   コク koku    Strokes: 7
酷   酉,酷   酉     cruel   コク koku    Strokes: 14
獄   犬,獄   犬     prison   ゴク goku    Strokes: 14
駒   馬,駒   馬     horse   こま koma    Strokes: 15
込   辵,"込   辵     crowded   こ-む、こ-める ko-mu, ko-meru    Strokes: 5"
頃   頁,頃   頁     times   ころ koro    Strokes: 11
昆   日,昆   日     descendants   コン kon    Strokes: 8
恨   心,"恨   心     rancor   コン、うら-む、うら-めしい kon, ura-mu, ura-meshii    Strokes: 9"
婚   女,婚   女     marriage   コン kon    Strokes: 11
痕   疒,"痕   疒     mark   コン、あと kon, ato    Strokes: 11"
紺   糸,紺   糸     dark blue   コン kon    Strokes: 11
魂   鬼,"魂   鬼     soul   コン、たましい kon, tamashii    Strokes: 14"
墾   土,墾   土     ground-breaking   コン kon    Strokes: 16
懇   心,"懇   心     sociable   コン、ねんご-ろ kon, nengo-ro    Strokes: 17"
佐   人,佐   人     help   サ sa    Strokes: 7
沙   水,沙   水     sand   サ sa    Strokes: 7
唆   口,"唆   口     tempt   サ、そそのか-す sa, sosonoka-su    Strokes: 10"
詐   言,詐   言     lie   サ sa    Strokes: 12
鎖   金,"鎖   金     chain   サ、くさり sa, kusari    Strokes: 18"
挫   手,挫   手     sprain   ザ za    Strokes: 10
采   釆,采   釆     form   サイ sai    Strokes: 8
砕   石,"砕   石     smash   サイ、くだ-く、くだ-ける sai, kuda-ku, kuda-keru    Strokes: 9"
宰   宀,宰   宀     superintend   サイ sai    Strokes: 10
栽   木,栽   木     plantation   サイ sai    Strokes: 10
彩   彡,"彩   彡     coloring   サイ、いろど-る sai, irodo-ru    Strokes: 11"
斎   齊,斎   齊     purification   サイ sai    Strokes: 11
債   人,債   人     bond   サイ sai    Strokes: 13
催   人,"催   人     sponsor   サイ、もよお-す sai, moyoo-su    Strokes: 13"
塞   土,"塞   土     obstruct   サイ、ソク、ふさ-ぐ、ふさ-がる sai, soku, fusa-gu, fusa-garu    Strokes: 13"
歳   止,"歳   止     year-end   サイ、（セイ） sai, (sei)    Strokes: 13"
載   車,"載   車     ride   サイ、の-せる、の-る sai, no-seru, no-ru    Strokes: 13"
埼   土,埼   土     cape (geography)   （さい）[6] (sai)    Strokes: 11
剤   刀,剤   刀     dose   ザイ zai    Strokes: 10
崎   山,崎   山     promontory   さき saki    Strokes: 11
削   刀,"削   刀     plane   サク、けず-る saku, kezu-ru    Strokes: 9"
柵   木,柵   木     fence   サク saku    Strokes: 9
索   糸,索   糸     cord   サク saku    Strokes: 10
酢   酉,"酢   酉     vinegar   サク、す saku, su    Strokes: 12"
搾   手,"搾   手     squeeze   サク、しぼ-る saku, shibo-ru    Strokes: 13"
錯   金,錯   金     confused   サク saku    Strokes: 16
咲   口,咲   口     blossom   さ-く sa-ku    Strokes: 9
刹   刀,"刹   刀     temple   サツ、セツ satsu, setsu    Strokes: 8"
拶   手,拶   手     be imminent   サツ satsu    Strokes: 9
撮   手,"撮   手     snapshot   サツ、と-る satsu, to-ru    Strokes: 15"
擦   手,"擦   手     grate   サツ、す-る、す-れる satsu, su-ru, su-reru    Strokes: 17"
桟   木,桟   木     scaffold   サン san    Strokes: 10
惨   心,"惨   心     wretched   サン、ザン、みじ-め san, zan, miji-me    Strokes: 11"
傘   人,"傘   人     umbrella   サン、かさ san, kasa    Strokes: 12"
斬   斤,"斬   斤     kill by slicing   ザン、き-る zan, ki-ru    Strokes: 11"
暫   日,暫   日     temporarily   ザン zan    Strokes: 15
旨   日,"旨   日     delicious   シ、むね shi, mune    Strokes: 6"
伺   人,"伺   人     pay respects   シ、うかが-う shi, ukaga-u    Strokes: 7"
刺   刀,"刺   刀     thorn   シ、さ-す、さ-さる shi, sa-su, sa-saru    Strokes: 8"
祉   示,祉   示     welfare   シ shi    Strokes: 8
肢   肉,肢   肉     limb   シ shi    Strokes: 8
施   方,"施   方     carry out   シ、セ、ほどこ-す shi, se, hodoko-su    Strokes: 9"
恣   心,恣   心     selfish   シ shi    Strokes: 10
脂   肉,"脂   肉     fat   シ、あぶら shi, abura    Strokes: 10"
紫   糸,"紫   糸     purple   シ、むらさき shi, murasaki    Strokes: 12"
嗣   口,嗣   口     heir   シ shi    Strokes: 13
雌   隹,"雌   隹     feminine   シ、め、めす shi, me, mesu    Strokes: 14"
摯   手,摯   手     seriousness   シ shi    Strokes: 15
賜   貝,"賜   貝     grant   シ、たまわ-る shi, tamawa-ru    Strokes: 15"
諮   言,"諮   言     consult with   シ、はか-る shi, haka-ru    Strokes: 16"
侍   人,"侍   人     waiter   ジ、さむらい ji, samurai    Strokes: 8"
滋   水,滋   水     nourishing   ジ ji    Strokes: 12
慈   心,"慈   心     mercy   ジ、いつく-しむ ji, itsuku-shimu    Strokes: 13"
餌   食,"餌   食     bait   ジ、えさ、え ji, esa, e    Strokes: 15"
璽   玉,璽   玉     emperor's seal   ジ ji    Strokes: 19
鹿   鹿,"鹿   鹿     deer   しか、（か）、ロク shika, (ka), roku    Strokes: 11"
軸   車,軸   車     axis   ジク jiku    Strokes: 12
𠮟   口,"𠮟   口     scold   シツ、しか-る shitsu, shika-ru    Strokes: 5"
疾   疒,疾   疒     rapidly   シツ shitsu    Strokes: 10
執   土,"執   土     tenacious   シツ、シュウ、と-る shitsu, shū, to-ru    Strokes: 11"
湿   水,"湿   水     damp   シツ、しめ-る、しめ-す shitsu, shime-ru, shime-su    Strokes: 12"
嫉   女,嫉   女     envy   シツ shitsu    Strokes: 13
漆   水,"漆   水     lacquer   シツ、うるし shitsu, urushi    Strokes: 14"
芝   艸,芝   艸     turf   しば shiba    Strokes: 6
赦   赤,赦   赤     pardon   シャ sha    Strokes: 11
斜   斗,"斜   斗     diagonal   シャ、なな-め sha, nana-me    Strokes: 11"
煮   火,"煮   火     boil   シャ、に-る、に-える、に-やす sha, ni-ru, ni-eru, ni-yasu    Strokes: 12"
遮   辵,"遮   辵     intercept   シャ、さえぎ-る sha, saegi-ru    Strokes: 14"
邪   邑,邪   邑     wicked   ジャ ja    Strokes: 8
蛇   虫,"蛇   虫     snake   ジャ、ダ、へび ja, da, hebi    Strokes: 11"
酌   酉,"酌   酉     bartending   シャク、く-む shaku, ku-mu    Strokes: 10"
釈   釆,釈   釆     explanation   シャク shaku    Strokes: 11
爵   爪,爵   爪     baron   シャク shaku    Strokes: 17
寂   宀,"寂   宀     loneliness   ジャク、（セキ）、さび、さび-しい、さび-れる jaku, (seki), sabi, sabi-shii, sabi-reru    Strokes: 11"
朱   木,朱   木     vermilion   シュ shu    Strokes: 6
狩   犬,"狩   犬     hunt   シュ、か-る、か-り shu, ka-ru, ka-ri    Strokes: 9"
殊   歹,"殊   歹     particularly   シュ、こと shu, koto    Strokes: 10"
珠   玉,珠   玉     pearl   シュ shu    Strokes: 10
腫   肉,"腫   肉     tumor   シュ、は-れる、は-らす shu, ha-reru, ha-rasu    Strokes: 13"
趣   走,"趣   走     gist   シュ、おもむき shu, omomuki    Strokes: 15"
寿   士,"寿   士     longevity   ジュ、ことぶき ju, kotobuki    Strokes: 7"
呪   口,"呪   口     curse   ジュ、のろ-う ju, noro-u    Strokes: 8"
需   雨,需   雨     demand   ジュ ju    Strokes: 14
儒   人,儒   人     Confucian   ジュ ju    Strokes: 16
囚   囗,囚   囗     captured   シュウ shū    Strokes: 5
舟   舟,"舟   舟     boat   シュウ、ふね、（ふな） shū, fune, (funa)    Strokes: 6"
秀   禾,"秀   禾     excel   シュウ、ひい-でる shū, hii-deru    Strokes: 7"
臭   自,"臭   自     stinking   シュウ、くさ-い、にお-う shū, kusa-i, nio-u    Strokes: 9"
袖   衣,"袖   衣     sleeve   シュウ、そで shū, sode    Strokes: 10"
羞   羊,羞   羊     feel ashamed   シュウ shū    Strokes: 11
愁   心,"愁   心     distress   シュウ、うれ-える、うれ-い shū, ure-eru, ure-i    Strokes: 13"
酬   酉,酬   酉     repay   シュウ shū    Strokes: 13
醜   酉,"醜   酉     ugly   シュウ、みにく-い shū, miniku-i    Strokes: 17"
蹴   足,"蹴   足     kick   シュウ、け-る shū, ke-ru    Strokes: 19"
襲   衣,"襲   衣     attack   シュウ、おそ-う shū, oso-u    Strokes: 22"
汁   水,"汁   水     soup   ジュウ、しる jū, shiru    Strokes: 5"
充   儿,"充   儿     allot   ジュウ、あ-てる jū, a-teru    Strokes: 6"
柔   木,"柔   木     tender   ジュウ、ニュウ、やわ-らか、やわ-らかい jū, nyū, yawa-raka, yawa-rakai    Strokes: 9"
渋   水,"渋   水     astringent   ジュウ、しぶ、しぶ-い、しぶ-る jū, shibu, shibu-i, shibu-ru    Strokes: 11"
銃   金,銃   金     gun   ジュウ jū    Strokes: 14
獣   犬,"獣   犬     animal   ジュウ、けもの jū, kemono    Strokes: 16"
叔   又,叔   又     uncle   シュク shuku    Strokes: 8
淑   水,淑   水     graceful   シュク shuku    Strokes: 11
粛   聿,粛   聿     solemn   シュク shuku    Strokes: 11
塾   土,塾   土     cram school   ジュク juku    Strokes: 14
俊   人,俊   人     genius   シュン shun    Strokes: 9
瞬   目,"瞬   目     wink   シュン、またた-く shun, matata-ku    Strokes: 18"
旬   日,"旬   日     10-day period (of the month)   ジュン、（シュン） jun, (shun)    Strokes: 6"
巡   巛,"巡   巛     patrol   ジュン、めぐ-る jun, megu-ru    Strokes: 6"
盾   目,"盾   目     shield   ジュン、たて jun, tate    Strokes: 9"
准   冫,准   冫     quasi-   ジュン jun    Strokes: 10
殉   歹,殉   歹     martyrdom   ジュン jun    Strokes: 10
循   彳,循   彳     sequential   ジュン jun    Strokes: 12
潤   水,"潤   水     wet   ジュン、うるお-う、うるお-す、うる-む jun, uruo-u, uruo-su, uru-mu    Strokes: 15"
遵   辵,遵   辵     abide by   ジュン jun    Strokes: 15
庶   广,庶   广     commoner   ショ sho    Strokes: 11
緒   糸,"緒   糸     thong   ショ、（チョ）、お sho, (cho), o    Strokes: 14"
如   女,"如   女     likeness   ジョ、ニョ jo, nyo    Strokes: 6"
叙   攴,叙   攴     confer   ジョ jo    Strokes: 9
徐   彳,徐   彳     gradually   ジョ jo    Strokes: 10
升   十,"升   十     measuring box   ショウ、ます shō, masu    Strokes: 4"
召   口,"召   口     summon   ショウ、め-す shō, me-su    Strokes: 5"
匠   匚,匠   匚     artisan   ショウ shō    Strokes: 6
床   广,"床   广     bed   ショウ、とこ、ゆか shō, toko, yuka    Strokes: 7"
抄   手,抄   手     extract   ショウ shō    Strokes: 7
肖   肉,肖   肉     resemblance   ショウ shō    Strokes: 7
尚   小,尚   小     esteem   ショウ shō    Strokes: 8
昇   日,"昇   日     rise up   ショウ、のぼ-る shō, nobo-ru    Strokes: 8"
沼   水,"沼   水     marsh   ショウ、ぬま shō, numa    Strokes: 8"
宵   宀,"宵   宀     wee hours   ショウ、よい shō, yoi    Strokes: 10"
症   疒,症   疒     symptoms   ショウ shō    Strokes: 10
祥   示,祥   示     auspicious   ショウ shō    Strokes: 10
称   禾,称   禾     appellation   ショウ shō    Strokes: 10
渉   水,渉   水     ford   ショウ shō    Strokes: 11
紹   糸,紹   糸     introduce   ショウ shō    Strokes: 11
訟   言,訟   言     sue   ショウ shō    Strokes: 11
掌   手,掌   手     manipulate   ショウ shō    Strokes: 12
晶   日,晶   日     sparkle   ショウ shō    Strokes: 12
焦   火,"焦   火     char   ショウ、こ-げる、こ-がす、こ-がれる、あせ-る shō, ko-geru, ko-gasu, ko-gareru, ase-ru    Strokes: 12"
硝   石,硝   石     nitrate   ショウ shō    Strokes: 12
粧   米,粧   米     cosmetics   ショウ shō    Strokes: 12
詔   言,"詔   言     imperial edict   ショウ、みことのり shō, mikotonori    Strokes: 12"
奨   大,奨   大     exhort   ショウ shō    Strokes: 13
詳   言,"詳   言     detailed   ショウ、くわ-しい shō, kuwa-shii    Strokes: 13"
彰   彡,彰   彡     patent   ショウ shō    Strokes: 14
憧   心,"憧   心     desire   ショウ、あこが-れる shō, akoga-reru    Strokes: 15"
衝   行,衝   行     collide   ショウ shō    Strokes: 15
償   人,"償   人     reparation   ショウ、つぐな-う shō, tsuguna-u    Strokes: 17"
礁   石,礁   石     reef   ショウ shō    Strokes: 17
鐘   金,"鐘   金     bell   ショウ、かね shō, kane    Strokes: 20"
丈   一,"丈   一     length   ジョウ、たけ jō, take    Strokes: 3"
冗   冖,冗   冖     superfluous   ジョウ jō    Strokes: 4
浄   水,浄   水     clean   ジョウ jō    Strokes: 9
剰   刀,剰   刀     surplus   ジョウ jō    Strokes: 11
畳   田,"畳   田     tatami mat   ジョウ、たた-む、たたみ jō, tata-mu, tatami    Strokes: 12"
縄   糸,"縄   糸     straw rope   ジョウ、なわ jō, nawa    Strokes: 15"
壌   土,壌   土     lot   ジョウ jō    Strokes: 16
嬢   女,嬢   女     lass   ジョウ jō    Strokes: 16
錠   金,錠   金     lock   ジョウ jō    Strokes: 16
譲   言,"譲   言     defer   ジョウ、ゆず-る jō, yuzu-ru    Strokes: 20"
醸   酉,"醸   酉     brew   ジョウ、かも-す jō, kamo-su    Strokes: 20"
拭   手,"拭   手     wipe   ショク、ふ-く、ぬぐ-う shoku, fu-ku, nugu-u    Strokes: 9"
殖   歹,"殖   歹     augment   ショク、ふ-える、ふ-やす shoku, fu-eru, fu-yasu    Strokes: 12"
飾   食,"飾   食     decorate   ショク、かざ-る shoku, kaza-ru    Strokes: 13"
触   角,"触   角     contact   ショク、ふ-れる、さわ-る shoku, fu-reru, sawa-ru    Strokes: 13"
嘱   口,嘱   口     entrust   ショク shoku    Strokes: 15
辱   辰,"辱   辰     embarrass   ジョク、はずかし-める joku, hazukashi-meru    Strokes: 10"
尻   尸,尻   尸     buttocks   しり shiri    Strokes: 5
伸   人,"伸   人     lengthen   シン、の-びる、の-ばす、の-べる shin, no-biru, no-basu, no-beru    Strokes: 7"
芯   艸,芯   艸     core   シン shin    Strokes: 7
辛   辛,"辛   辛     spicy   シン、から-い shin, kara-i    Strokes: 7"
侵   人,"侵   人     encroach   シン、おか-す shin, oka-su    Strokes: 9"
津   水,"津   水     haven   シン、つ shin, tsu    Strokes: 9"
唇   口,"唇   口     lips   シン、くちびる shin, kuchibiru    Strokes: 10"
娠   女,娠   女     with child   シン shin    Strokes: 10
振   手,"振   手     shake   シン、ふ-る、ふ-るう、ふ-れる shin, fu-ru, fu-rū, fu-reru    Strokes: 10"
浸   水,"浸   水     immersed   シン、ひた-す、ひた-る shin, hita-su, hita-ru    Strokes: 10"
紳   糸,紳   糸     sire   シン shin    Strokes: 11
診   言,"診   言     checkup   シン、み-る shin, mi-ru    Strokes: 12"
寝   宀,"寝   宀     lie down   シン、ね-る、ね-かす shin, ne-ru, ne-kasu    Strokes: 13"
慎   心,"慎   心     humility   シン、つつし-む shin, tsutsushi-mu    Strokes: 13"
審   宀,審   宀     examine   シン shin    Strokes: 15
震   雨,"震   雨     quake   シン、ふる-う、ふる-える shin, furu-u, furu-eru    Strokes: 15"
薪   艸,"薪   艸     fuel   シン、たきぎ shin, takigi    Strokes: 16"
刃   刀,"刃   刀     blade   ジン、は jin, ha    Strokes: 3"
尽   皿,"尽   皿     exhaust   ジン、つ-くす、つ-きる、つ-かす jin, tsu-kusu, tsu-kiru, tsu-kasu    Strokes: 6"
迅   辵,迅   辵     swift   ジン jin    Strokes: 6
甚   甘,"甚   甘     tremendously   ジン、はなは-だ、はなは-だしい jin, hanaha-da, hanaha-dashii    Strokes: 9"
陣   阜,陣   阜     camp   ジン jin    Strokes: 10
尋   寸,"尋   寸     inquire   ジン、たず-ねる jin, tazu-neru    Strokes: 12"
腎   肉,腎   肉     kidney   ジン jin    Strokes: 13
須   頁,須   頁     by all means   ス su    Strokes: 12
吹   口,"吹   口     blow   スイ、ふ-く sui, fu-ku    Strokes: 7"
炊   火,"炊   火     cook   スイ、た-く sui, ta-ku    Strokes: 8"
帥   巾,帥   巾     commander   スイ sui    Strokes: 9
粋   米,"粋   米     chic   スイ、いき sui, iki    Strokes: 10"
衰   衣,"衰   衣     decline   スイ、おとろ-える sui, otoro-eru    Strokes: 10"
酔   酉,"酔   酉     drunk   スイ、よ-う sui, yo-u    Strokes: 11"
遂   辵,"遂   辵     consummate   スイ、と-げる sui, to-geru    Strokes: 12"
睡   目,睡   目     drowsy   スイ sui    Strokes: 13
穂   禾,"穂   禾     ear   スイ、ほ sui, ho    Strokes: 15"
随   阜,随   阜     follow   ズイ zui    Strokes: 12
髄   骨,髄   骨     marrow   ズイ zui    Strokes: 19
枢   木,枢   木     hinge   スウ sū    Strokes: 8
崇   山,崇   山     adore   スウ sū    Strokes: 11
据   手,"据   手     set   す-える、す-わる su-eru, su-waru    Strokes: 11"
杉   木,杉   木     cedar   すぎ sugi    Strokes: 7
裾   衣,裾   衣     cuff   すそ suso    Strokes: 13
瀬   水,瀬   水     rapids   せ se    Strokes: 19
是   日,是   日     just so   ゼ ze    Strokes: 9
井   二,"井   二     well   セイ、（ショウ）、い sei, (shō), i    Strokes: 4"
姓   女,"姓   女     surname   セイ、ショウ sei, shō    Strokes: 8"
征   彳,征   彳     subjugate   セイ sei    Strokes: 8
斉   齊,斉   齊     adjusted   セイ sei    Strokes: 8
牲   牛,牲   牛     animal sacrifice   セイ sei    Strokes: 9
凄   冫,凄   冫     uncanny   セイ sei    Strokes: 10
逝   辵,"逝   辵     departed   セイ、ゆ-く、い-く sei, yu-ku, i-ku    Strokes: 10"
婿   女,"婿   女     bridegroom   セイ、むこ sei, muko    Strokes: 12"
誓   言,"誓   言     vow   セイ、ちか-う sei, chika-u    Strokes: 14"
請   言,"請   言     solicit   セイ、（シン）、こ-う、う-ける sei, (shin), ko-u, u-keru    Strokes: 15"
醒   酉,醒   酉     be disillusioned   セイ sei    Strokes: 16
斥   斤,斥   斤     reject   セキ seki    Strokes: 5
析   木,析   木     chop   セキ seki    Strokes: 8
脊   肉,脊   肉     stature   セキ seki    Strokes: 10
隻   隹,隻   隹     vessels   セキ seki    Strokes: 10
惜   心,"惜   心     pity   セキ、お-しい、お-しむ seki, o-shii, o-shimu    Strokes: 11"
戚   戈,戚   戈     grieve   セキ seki    Strokes: 11
跡   足,"跡   足     tracks   セキ、あと seki, ato    Strokes: 13"
籍   竹,籍   竹     enroll   セキ seki    Strokes: 20
拙   手,"拙   手     bungling   セツ、つたな-い setsu, tsutana-i    Strokes: 8"
窃   穴,窃   穴     stealth   セツ setsu    Strokes: 9
摂   手,摂   手     vicarious   セツ setsu    Strokes: 13
仙   人,仙   人     hermit   セン sen    Strokes: 5
占   卜,"占   卜     fortune telling   セン、し-める、うらな-う sen, shi-meru, urana-u    Strokes: 5"
扇   戶,"扇   戶     fan   セン、おうぎ sen, ōgi    Strokes: 10"
栓   木,栓   木     plug   セン sen    Strokes: 10
旋   方,旋   方     rotation   セン sen    Strokes: 11
煎   火,"煎   火     broil   セン、い-る sen, i-ru    Strokes: 13"
羨   羊,"羨   羊     envy   セン、うらや-む、うらや-ましい sen, uraya-mu, uraya-mashii    Strokes: 13"
腺   肉,腺   肉     gland   セン sen    Strokes: 13
詮   言,詮   言     discussion   セン sen    Strokes: 13
践   足,践   足     tread   セン sen    Strokes: 13
箋   竹,箋   竹     paper   セン sen    Strokes: 14
潜   水,"潜   水     submerge   セン、ひそ-む、もぐ-る sen, hiso-mu, mogu-ru    Strokes: 15"
遷   辵,遷   辵     transition   セン sen    Strokes: 15
薦   艸,"薦   艸     recommend   セン、すす-める sen, susu-meru    Strokes: 16"
繊   糸,繊   糸     slender   セン sen    Strokes: 17
鮮   魚,"鮮   魚     fresh   セン、あざ-やか sen, aza-yaka    Strokes: 17"
禅   示,禅   示     Zen   ゼン zen    Strokes: 13
漸   水,漸   水     steadily   ゼン zen    Strokes: 14
膳   肉,膳   肉     tray   ゼン zen    Strokes: 16
繕   糸,"繕   糸     darning   ゼン、つくろ-う zen, tsukuro-u    Strokes: 18"
狙   犬,"狙   犬     aim at   ソ、ねら-う so, nera-u    Strokes: 8"
阻   阜,"阻   阜     thwart   ソ、はば-む so, haba-mu    Strokes: 8"
租   禾,租   禾     tariff   ソ so    Strokes: 10
措   手,措   手     set aside   ソ so    Strokes: 11
粗   米,"粗   米     coarse   ソ、あら-い so, ara-i    Strokes: 11"
疎   疋,"疎   疋     alienate   ソ、うと-い、うと-む so, uto-i, uto-mu    Strokes: 12"
訴   言,"訴   言     sue   ソ、うった-える so, utta-eru    Strokes: 12"
塑   土,塑   土     model   ソ so    Strokes: 13
遡   辵,"遡   辵     go upstream   ソ、さかのぼ-る so, sakanobo-ru    Strokes: 14"
礎   石,"礎   石     cornerstone   ソ、いしずえ so, ishizue    Strokes: 18"
双   隹,"双   隹     pair   ソウ、ふた sō, futa    Strokes: 4"
壮   士,壮   士     robust   ソウ sō    Strokes: 6
荘   艸,荘   艸     villa   ソウ sō    Strokes: 9
捜   手,"捜   手     search   ソウ、さが-す sō, saga-su    Strokes: 10"
挿   手,"挿   手     insert   ソウ、さ-す sō, sa-su    Strokes: 10"
桑   木,"桑   木     mulberry   ソウ、くわ sō, kuwa    Strokes: 10"
掃   手,"掃   手     sweep   ソウ、は-く sō, ha-ku    Strokes: 11"
曹   曰,曹   曰     cadet   ソウ sō    Strokes: 11
曽   曰,"曽   曰     formerly   ソウ、（ゾ） sō, (zo)    Strokes: 11"
爽   爻,"爽   爻     refreshing   ソウ、さわ-やか sō, sawa-yaka    Strokes: 11"
喪   口,"喪   口     miss   ソウ、も sō, mo    Strokes: 12"
痩   疒,"痩   疒     get thin   ソウ、や-せる sō, ya-seru    Strokes: 12"
葬   艸,"葬   艸     interment   ソウ、ほうむ-る sō, hōmu-ru    Strokes: 12"
僧   人,僧   人     Buddhist priest   ソウ sō    Strokes: 13
遭   辵,"遭   辵     encounter   ソウ、あ-う sō, a-u    Strokes: 14"
槽   木,槽   木     vat   ソウ sō    Strokes: 15
踪   足,踪   足     remains   ソウ sō    Strokes: 15
燥   火,燥   火     parch   ソウ sō    Strokes: 17
霜   雨,"霜   雨     frost   ソウ、しも sō, shimo    Strokes: 17"
騒   馬,"騒   馬     boisterous   ソウ、さわ-ぐ sō, sawa-gu    Strokes: 18"
藻   艸,"藻   艸     seaweed   ソウ、も sō, mo    Strokes: 19"
憎   心,"憎   心     hate   ゾウ、にく-む、にく-い、にく-らしい、にく-しみ zō, niku-mu, niku-i, niku-rashii, niku-shimi    Strokes: 14"
贈   貝,"贈   貝     presents   ゾウ、（ソウ）、おく-る zō, (sō), oku-ru    Strokes: 18"
即   卩,即   卩     instant   ソク soku    Strokes: 7
促   人,"促   人     stimulate   ソク、うなが-す soku, unaga-su    Strokes: 9"
捉   手,"捉   手     capture   ソク、とら-える soku, tora-eru    Strokes: 10"
俗   人,俗   人     vulgar   ゾク zoku    Strokes: 9
賊   貝,賊   貝     burglar   ゾク zoku    Strokes: 13
遜   辵,遜   辵     humble   ソン son    Strokes: 14
汰   水,汰   水     luxury   タ ta    Strokes: 7
妥   女,妥   女     gentle   ダ da    Strokes: 7
唾   口,"唾   口     saliva   ダ、つば da, tsuba    Strokes: 11"
堕   土,堕   土     degenerate   ダ da    Strokes: 12
惰   心,惰   心     lazy   ダ da    Strokes: 12
駄   馬,駄   馬     burdensome   ダ da    Strokes: 14
耐   而,"耐   而     resistant   タイ、た-える tai, ta-eru    Strokes: 9"
怠   心,"怠   心     neglect   タイ、おこた-る、なま-ける tai, okota-ru, nama-keru    Strokes: 9"
胎   肉,胎   肉     womb   タイ tai    Strokes: 9
泰   水,泰   水     peaceful   タイ tai    Strokes: 10
堆   土,堆   土     piled high   タイ tai    Strokes: 11
袋   衣,"袋   衣     sack   タイ、ふくろ tai, fukuro    Strokes: 11"
逮   辵,逮   辵     apprehend   タイ tai    Strokes: 11
替   曰,"替   曰     exchange   タイ、か-える、か-わる tai, ka-eru, ka-waru    Strokes: 12"
滞   水,"滞   水     stagnate   タイ、とどこお-る tai, todokoo-ru    Strokes: 13"
戴   戈,戴   戈     be crowned with   タイ tai    Strokes: 17
滝   水,滝   水     waterfall   たき taki    Strokes: 13
択   手,択   手     choose   タク taku    Strokes: 7
沢   水,"沢   水     swamp   タク、さわ taku, sawa    Strokes: 7"
卓   十,卓   十     eminent   タク taku    Strokes: 8
拓   手,拓   手     clear (the land)   タク taku    Strokes: 8
託   言,託   言     consign   タク taku    Strokes: 10
濯   水,濯   水     laundry   タク taku    Strokes: 17
諾   言,諾   言     consent   ダク daku    Strokes: 15
濁   水,"濁   水     voiced   ダク、にご-る、にご-す daku, nigo-ru, nigo-su    Strokes: 16"
但   人,但   人     however   ただ-し tada-shi    Strokes: 7
脱   肉,"脱   肉     undress   ダツ、ぬ-ぐ、ぬ-げる datsu, nu-gu, nu-geru    Strokes: 11"
奪   大,"奪   大     rob   ダツ、うば-う datsu, uba-u    Strokes: 14"
棚   木,棚   木     shelf   たな tana    Strokes: 12
誰   言,誰   言     who (question word)   だれ dare    Strokes: 15
丹   丶,丹   丶     cinnabar   タン tan    Strokes: 4
旦   日,"旦   日     daybreak   タン、ダン tan, dan    Strokes: 5"
胆   肉,胆   肉     gall bladder   タン tan    Strokes: 9
淡   水,"淡   水     thin   タン、あわ-い tan, awa-i    Strokes: 11"
嘆   口,"嘆   口     sigh   タン、なげ-く、なげ-かわしい tan, nage-ku, nage-kawashii    Strokes: 13"
端   立,"端   立     edge   タン、はし、は、はた tan, hashi, ha, hata    Strokes: 14"
綻   糸,"綻   糸     rip   タン、ほころ-びる tan, hokoro-biru    Strokes: 14"
鍛   金,"鍛   金     forge   タン、きた-える tan, kita-eru    Strokes: 17"
弾   弓,"弾   弓     bullet   ダン、ひ-く、はず-む、たま dan, hi-ku, hazu-mu, tama    Strokes: 12"
壇   土,"壇   土     podium   ダン、（タン） dan, (tan)    Strokes: 16"
恥   心,"恥   心     shame   チ、は-じる、はじ、は-じらう、は-ずかしい chi, ha-jiru, haji, ha-jirau, ha-zukashii    Strokes: 10"
致   至,"致   至     (to) do   チ、いた-す chi, ita-su    Strokes: 10"
遅   辵,"遅   辵     slow   チ、おく-れる、おく-らす、おそ-い chi, oku-reru, oku-rasu, oso-i    Strokes: 12"
痴   疒,痴   疒     stupid   チ chi    Strokes: 13
稚   禾,稚   禾     immature   チ chi    Strokes: 13
緻   糸,緻   糸     fine (not coarse)   チ chi    Strokes: 16
畜   田,畜   田     livestock   チク chiku    Strokes: 10
逐   辵,逐   辵     pursue   チク chiku    Strokes: 10
蓄   艸,"蓄   艸     amass   チク、たくわ-える chiku, takuwa-eru    Strokes: 13"
秩   禾,秩   禾     regularity   チツ chitsu    Strokes: 10
窒   穴,窒   穴     plug up   チツ chitsu    Strokes: 11
嫡   女,嫡   女     legitimate wife   チャク chaku    Strokes: 14
沖   水,"沖   水     open sea   チュウ、おき chū, oki    Strokes: 7"
抽   手,抽   手     pluck   チュウ chū    Strokes: 8
衷   衣,衷   衣     inmost   チュウ chū    Strokes: 10
酎   酉,酎   酉     sake   チュウ chū    Strokes: 10
鋳   金,"鋳   金     casting   チュウ、い-る chū, i-ru    Strokes: 15"
駐   馬,駐   馬     stop-over   チュウ chū    Strokes: 15
弔   弓,"弔   弓     condolences   チョウ、とむら-う chō, tomura-u    Strokes: 4"
挑   手,"挑   手     challenge   チョウ、いど-む chō, ido-mu    Strokes: 9"
彫   彡,"彫   彡     carve   チョウ、ほ-る chō, ho-ru    Strokes: 11"
